smiles,MW,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolMR,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumRadicalElectrons,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons
CC1(C)CCn2nc(COc3ccccc3)cc2C1OCc1ccccc1,362.2,4.0,0.0,36.28,6.0,4.0,9.0,4.0,0.0,22.0,0.2727272727272727,1.0,0.0,0.608,3.038,0.348,68.419,-0.187,1,0,0,0,0.0,1.0,1.0,0.0,-5.686899391554828,4.170402659849768,4.263921602674847,85.11352277926575,333.342513317997,10.885983108929569,4.550314979054274,-4.832060247489082,-4.536555688264092,0.1376821398735046,0.664153516292572,0.0014789947308599,0.018623411655426,0.0343403816223144,0.5880003571510315,0.1229569315910339,0.9735251069068908,0.9954347014427184,0.1976061016321182,0.9466918110847472,0.925266444683075,0.2348086088895797,98.56047721145904,0.2055821854270953,1.3196206280385934,0.056397084146738,0.054421778768301,0.9996188879013062,0.9958892464637756,0.375416487455368,0.1771287322044372,0.1747848689556121,0.9594106674194336,0.7212031483650208,0.9948496222496032,0.0301784761250019,0.7534077763557434,0.4520364105701446,0.3970039784908294,7.783970289549682,0.1540260983465449,2.723038685924803,4.508319902052492,6.553912814300001,6.077253586301725,0.6371021866798401,0.8275774717330933,0.3838052451610565,0.5789422392845154,0.2568003237247467,0.6649886965751648,0.4742304384708404,0.6527842283248901,3.85413586627692e-05,0.1272510886192321,0.6123956441879272,0.3816007077693939,0.8680794835090637,0.3565106689929962,0.1165394186973571,0.1546957641839981,0.1949203163385391,0.0486251153051853,0.2251491248607635,0.6415945887565613,0.0151892844587564,0.0032837786711752,9.61079331318615e-06,0.0456466749310493,0.6048046350479126,0.0008424239349551,8.070177864283323e-05,0.1922273486852646,0.0017840168438851,0.0201259814202785,0.616823136806488,0.0005750494892708,1,0,0,0,1,0,0,0,0.724,0.026,0.03,0.394,0.004,0.307,0.094,1.4967376237884975,871.9087106597915,18.69202367649561,15.967554126949349,15.967554126949349,13.116122967884971,9.51734595153886,9.51734595153886,7.80063411491942,7.80063411491942,5.197456704822298,5.197456704822298,3.61178524805974,3.61178524805974,1.0,1.7037037037037035,2.4444444444444446,-2.589999999999999,27.0,336.2650000000001,17.805432845726006,7.569588258196367,4.060126271851167,160.29362120924327,6.385209194214876,0.0179920424960102,0.0179920424960102,105.37100000000004,0,1,1,2,1,3,0,0,0,0,140.0
C=C1CCC2C3(C)COC(c4ccc(O)c(OC)c4)OC3CCC2(C)C1CC=C1C(=O)OCC1O,484.25,7.0,2.0,94.45,4.0,5.0,14.0,7.0,0.0,30.0,0.1333333333333333,7.0,1.0,0.371,4.825,0.607,114.489,2.658,4,0,1,0,0.0,0.0,1.0,0.0,-4.857029839634224,3.1295001297219924,3.0577469467307177,175.66355368334376,308.9774698335298,7.031850844980452,4.986487611224526,-4.802619599397446,-4.628285064334591,0.0161147247999906,0.0940309315919876,0.0001231287023983,3.6835670471191406e-05,6.175041198730469e-05,0.0004642009735107,0.3956494331359863,0.4669606983661651,0.9996689558029176,0.0132974656298756,0.8406127095222473,0.2853633463382721,0.974465787410736,71.15429446904044,-0.0041563880112993,18.33062791205677,7.2140711182555606e-09,0.1266460865736007,0.000817937485408,0.9968608617782592,0.0001259944256162,0.5173895955085754,0.0001812821865314,0.1603563576936721,0.0108390683308243,0.7203867435455322,5.679547393810935e-05,0.2465173900127411,0.0001547863939777,0.0376747734844684,7.521347516290809,1.343834208279385,2.023868362567743,4.956475959907598,6.255793859612504,5.696687652360827,0.1838150024414062,0.5452301502227783,0.2087595760822296,0.8422238826751709,0.5684900283813477,0.9408530592918396,0.936369240283966,0.6016104221343994,3.714578724611784e-06,0.0742961168289184,0.5688284635543823,0.6753541231155396,0.8157103061676025,0.7693229913711548,0.141318142414093,0.2122430205345153,0.9661294221878052,0.1070179268717765,0.5073006749153137,0.6303656101226807,0.0006989886751398,7.088232086971402e-05,1.986515371754649e-06,0.0015116998692974,0.0523948222398757,0.0009156146552413,4.695523614373087e-07,0.0180503726005554,0.0002545703900977,0.0026387209072709,0.0018159843748435,0.0006591504788957,1,0,0,0,7,5,2,1,0.066,0.0,0.005,0.39,0.055,0.025,0.001,1.366267406810474,1047.741433495068,24.957454678884098,20.788675315518244,20.788675315518244,16.668706201135464,12.539773427196472,12.539773427196472,11.060777676190332,11.060777676190332,9.165787687052564,9.165787687052564,7.210753199271798,7.210753199271798,1.2571428571428571,2.057142857142857,2.771428571428572,-2.35,35.0,448.30100000000033,24.349085594531065,8.946147385793235,3.976410566327333,206.26176948020023,12.019301886892368,0.0075215281118059,-0.8409132272740718,128.69260000000008,2,2,4,1,0,1,0,2,2,4,190.0
CNC(=O)C(NC(=O)C(CC1CCCCC1)CP(=O)(O)Cc1ccc(Cc2ccccc2)cc1)C(C)(C)C,540.31,6.0,3.0,95.5,14.0,3.0,6.0,7.0,0.0,21.0,0.6666666666666666,3.0,0.0,0.309,3.649,0.548,74.75,0.243,0,0,0,0,0.0,0.0,1.0,1.0,-3.514295271125978,2.6433335774630544,3.364513567250049,134.31399327792508,320.6690729064634,3.861466056400898,3.541120920840034,-5.824356332279012,-5.019265046337536,0.0004828508826903,0.4840057790279388,0.0027752919122576,0.1136274337768554,0.2185455560684204,0.930668868124485,0.998788564815186,0.9998729228973388,0.9998996257781982,1.5926198102533817e-05,0.9998587369918824,0.0006829515332356,0.1097653061151504,98.95247310499524,-0.0484296025670745,0.3839564230943247,2.0678030888585632e-14,0.0013160995440557,0.934076964855194,0.999440610408783,0.0096183875575661,0.4305841326713562,9.725750715006145e-06,5.180290827411227e-05,0.2169283926486969,0.9999738931655884,0.9127437472343444,6.877729902043939e-05,0.0104176849126815,0.14115010201931,5.002403857055783,0.4902292885780607,0.8859468183822519,3.915478088254413,5.6354463043718415,4.814136914392968,0.004391033668071,0.0064838756807148,0.464458703994751,0.0025125723332166,0.0007691309438087,0.9973254203796388,0.9817880392074584,0.9791041612625122,0.001372511149384,0.0716107860207557,0.500389575958252,0.9798415899276732,0.9978271126747132,0.97939270734787,0.0500268936157226,0.9999991655349731,0.8472630977630615,0.0027075100224465,4.691468802775489e-06,0.2040857821702957,4.717377635188314e-07,5.862920602339727e-07,4.482950899387106e-09,0.0003058792208321,0.3586899936199188,0.0007107323035597,1.5865181921981275e-05,0.086733765900135,0.000132622430101,0.0001409653341397,0.3320761024951935,2.540802597650327e-06,1,0,0,0,1,0,0,0,0.373,0.001,0.004,0.796,0.001,0.546,0.372,1.7139520073629386,1089.1125984505486,27.760937777247943,23.41133632334595,24.305763514345863,17.9644768398995,13.911930978379862,15.941990414117324,12.02439670619026,14.398368960006268,7.583950565142289,9.454569015688168,5.457771386000749,7.371890833880691,0.9210526315789472,1.5,2.0789473684210527,-2.429999999999999,38.0,495.3250000000005,30.11620426751617,13.57559175137832,9.39395663849693,228.0098388232876,13.519442768812048,0.0329456018518519,-3.6498394095866606,154.22069999999974,1,0,1,2,0,2,0,1,0,1,208.0
O=C(Cn1nc(C2CCCCC2)cc(Cc2ccco2)c1=O)NC1Cc2ccccc2C1,431.22,6.0,1.0,77.13,7.0,5.0,9.0,6.0,0.0,29.0,0.2413793103448276,0.0,0.0,0.645,2.714,0.423,62.162,-1.172,0,0,0,0,0.0,0.0,1.0,0.0,-4.66998088545417,3.5536367147202474,3.8350953651601136,166.66678884178916,321.12208433597425,8.69851933951504,5.662669275552688,-4.9859241793947575,-4.449965075477813,0.0004056101315654,0.8418512344360352,0.0003895034024026,9.41753387451172e-05,0.009139060974121,0.1232228875160217,0.3177366256713867,0.9704589247703552,0.9965077042579652,0.0002937644021585,0.9998865127563475,0.9614752531051636,0.8662798404693604,98.02789262621016,0.1900627498844177,1.943590241133467,0.0220819022506475,0.06985804438591,0.998314380645752,0.1232029050588607,0.8077719211578369,0.9007203578948976,0.7313048243522644,0.9924125075340272,0.9392918348312378,0.1051724329590797,0.831865668296814,1.7239841326954775e-05,0.9897191524505616,0.9996979236602784,4.157375956114733,0.5357066829724447,1.183637013782548,4.005827962695867,5.365203749245197,4.864217968220768,0.6407105326652527,0.6623676419258118,0.8530629277229309,0.466681569814682,0.3888846635818481,0.883862316608429,0.1790946274995803,0.4633974432945251,7.648234259249875e-07,0.0148850018158555,0.7749845385551453,0.4385688304901123,0.5215370059013367,0.5623575448989868,0.2310131341218948,0.1675904989242553,0.9782671928405762,0.0663500726222992,0.2813284695148468,0.6068453788757324,0.0196402575820684,0.1354262232780456,0.0014901664108037,0.8831720948219299,0.1869697719812393,0.0120483413338661,0.7351858615875244,0.9407179951667786,0.2409853041172027,0.3779636025428772,0.8914886713027954,0.078491635620594,0,0,0,0,0,0,1,0,0.929,0.009,0.007,0.654,0.001,0.091,0.001,1.3537066983275636,1118.373840434952,21.91563831562721,18.256635784966694,18.256635784966694,15.652999680989849,11.649668781260283,11.649668781260283,9.08971321880894,9.08971321880894,6.745157020142471,6.745157020142471,5.122466967681222,5.122466967681222,1.0625,1.8125,2.5,-3.1499999999999995,32.0,402.3040000000002,20.73602313453756,9.14733509953085,4.542080435480166,187.19819126199133,13.160200792540255,0.0581415343915341,-0.2168356586461748,121.61770000000004,2,0,2,1,2,3,0,1,0,1,166.0
CC(C)CC(NC(=O)C1OC1C(=O)O)C(=O)N1CCCC1C(=O)OCc1ccccc1,432.19,9.0,2.0,125.54,12.0,3.0,6.0,9.0,0.0,18.0,0.6666666666666666,4.0,0.0,0.442,3.453,0.545,67.059,-0.033,0,0,0,0,0.0,0.0,1.0,0.0,-2.600172141307101,1.869290553948777,2.038549120225065,108.60310543229406,285.1561449282326,3.625912584429548,3.092305346174129,-5.706619109062249,-4.9101725089938,0.9994778037071228,0.013639273121953,0.002841101726517,0.9967800511512904,0.997007398866117,0.9999548296254944,0.9975350426975638,0.9748225212097168,0.9988000392913818,3.211978037143126e-05,0.8389343023300171,3.754521458176896e-05,0.5275101661682129,67.8712061380722,-0.5684608340145306,31.643929104277746,3.0765152647660443e-09,9.817883395157878e-09,0.0009279550286009,0.5101016759872437,1.795986008801265e-07,0.0002861831744667,0.0001493809104431,3.887887214659713e-05,0.0001170347895822,0.0121903363615274,0.0002070838381769,7.271198410307989e-05,0.0308818891644477,0.8172860145568848,1.0952336690129325,1.4182202156065584,0.572090536315085,3.430650200321906,5.1175835317652325,4.47791757008873,0.0652379542589187,0.1105096712708473,0.6179866790771484,0.1382249891757965,0.142188012599945,0.1863005757331848,0.1323449164628982,0.1693863421678543,0.0001220069461851,0.2111444324254989,0.1506275236606598,0.4805138409137726,0.4546966850757599,0.5885388851165771,0.2051017433404922,0.39839968085289,0.9334684014320374,0.0318860597908496,0.0050864685326814,0.0845771506428718,3.565828956197947e-05,0.000181926501682,6.746249709976837e-06,0.0055686864070594,0.0909754931926727,0.0075594051741063,0.0002390592417214,0.0801910087466239,0.0003231347654946,0.0117858378216624,0.000192129286006,0.0058363685384392,2,1,2,0,3,2,3,5,0.008,0.0,0.018,0.357,0.005,0.977,0.0,1.622645270625055,826.4081385659651,22.543241116510995,17.652953531612095,17.652953531612095,14.773764703227071,10.472732042003935,10.472732042003935,8.28921242642596,8.28921242642596,5.346954019581531,5.346954019581531,3.746902837737717,3.746902837737717,1.1935483870967742,1.903225806451613,2.5161290322580645,-2.939999999999999,31.0,404.24900000000025,22.738682555049586,9.911253039375817,5.814840985249671,180.23592310798048,13.210287103669138,0.0932660545669412,-1.2151346429360956,108.65550000000005,0,2,2,1,0,1,0,0,2,2,168.0
COc1cc(C2c3c(ccc4ccccc34)C(=O)C3CCC(=O)N32)cc(OC)c1OC,417.16,6.0,0.0,65.07,4.0,5.0,17.0,6.0,0.0,28.0,0.1428571428571428,2.0,1.0,0.638,3.228,0.28,91.0,0.07,2,0,0,0,0.0,0.0,1.0,0.0,-4.409536697257442,2.67694233546225,2.538541016643578,174.96518620743748,360.3125136849013,7.765736920316532,4.254874713622436,-4.8023802670694105,-4.45397176709035,0.0676968768239021,0.4471321702003479,0.0318559855222702,0.0003200769424438,0.02607262134552,0.0842168927192688,0.6842866837978363,0.7324627041816711,0.9913856983184814,0.2470779865980148,0.99908185005188,0.6334240436553955,0.9765481352806092,98.78263331512125,-0.0528581785457585,0.7851775781451007,0.0085342749953269,0.0054442943073809,0.8079892992973328,0.9997463822364808,0.9957762360572816,0.3223085105419159,0.0001446551905246,0.0081817004829645,0.9847732782363892,0.999886989593506,0.954766035079956,0.9004445672035217,0.9997511506080629,0.7685771584510803,3.393153087235978,1.4441649284002818,1.3440098249056205,4.202444778422738,5.6527943949667945,5.031525053260455,0.2066933661699295,0.5072975158691406,0.6554168462753296,0.2947132885456085,0.3533320128917694,0.6168806552886963,0.0515826791524887,0.8012505769729614,6.211752042872831e-05,0.0519641041755676,0.8091163039207458,0.7402498722076416,0.7935580015182495,0.8272649645805359,0.3138441145420074,0.3233851790428161,0.9698744416236876,0.0663521289825439,0.0489112623035907,0.2934836447238922,0.5999627113342285,0.0669747143983841,0.0007823283085599,0.0246105995029211,0.2454400211572647,0.0007884879014454,3.684676266857423e-05,0.3504043817520141,0.0243397336453199,0.003544439561665,0.6157406568527222,0.6060452461242676,0,0,0,0,4,0,0,1,0.053,0.038,0.261,0.896,0.004,0.356,0.0,1.8380680268667504,1192.7530657168925,21.69794165489025,17.67617130208863,17.67617130208863,15.08324865796912,10.255931669728962,10.255931669728962,7.828876076078715,7.828876076078715,6.348606501494364,6.348606501494364,4.993687653154988,4.993687653154988,0.9032258064516128,1.6129032258064515,2.290322580645161,-3.54,31.0,394.27700000000016,19.42507820908214,7.303647742972195,2.780155857924213,179.86649213861884,13.347698027915378,0.0095321554547749,-0.4534687841185862,116.08750000000003,0,2,2,3,0,3,0,0,1,1,158.0
CCCCN(CCCC)C(=O)c1nn(-c2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N2CCc3ccccc3C2)c(C)c1Cl,639.3,8.0,1.0,87.54,15.0,5.0,10.0,9.0,0.0,31.0,0.4838709677419355,0.0,0.0,0.177,2.781,0.351,63.6,-1.632,0,0,0,0,1.0,0.0,1.0,1.0,-5.917050246602294,4.561169768892523,5.715731360578256,110.15155676326272,394.5321589667433,10.991444599062095,4.865573070729186,-4.960880786437414,-4.462183916301146,0.1784043461084365,0.7228865027427673,0.0015754355117678,1.5497207641601562e-06,0.0252368450164794,0.0036404728889465,0.9915231009945272,0.6259379982948303,0.9918460249900818,1.0428224186398438e-06,0.9999879598617554,0.8397294878959656,0.799744188785553,99.07498674744724,0.2322387505305454,0.5035710769701869,0.967187225818634,0.6612346172332764,0.9559475779533386,0.95353764295578,0.0700330138206482,0.5375291705131531,0.0282883513718843,0.0048182369209825,0.9873834252357484,0.999995231628418,0.981797456741333,0.0027361118700355,0.5028982758522034,0.997526466846466,4.919294929792307,0.2503509615525414,1.1948759345698097,4.715282535956391,6.014031498443479,5.863142730594337,0.9511975049972534,0.7503806948661804,0.9575799107551576,0.1926086246967315,0.4992143213748932,0.7396543025970459,0.8243880271911621,0.2752881348133087,1.7382950634470262e-10,0.0003811950737144,0.9423803091049194,0.8724079132080078,0.892389178276062,0.5313094258308411,0.2995256781578064,0.7070705890655518,0.9829339385032654,0.0600615963339805,0.6120073795318604,0.8757268786430359,0.0061275879852473,0.0003335737274028,1.6130142910242284e-07,0.0006519504240714,0.8093317747116089,7.388211088255048e-06,5.912533396212893e-08,0.0027850919868797,5.138427354722808e-07,0.000174439017428,0.0023343162611126,0.0001640303817111,2,0,0,0,5,1,1,1,1.0,0.227,0.358,0.954,0.001,0.08,0.0,1.503246170712094,1692.5858041297604,32.63081678632152,26.89083476854164,27.646763714560088,22.29926405093181,16.188794593189016,16.566759066198244,11.847008109688224,12.224972582697452,8.460494107487639,8.912998313190261,5.812688438843951,6.011372596409171,0.9130434782608696,1.5869565217391304,2.282608695652174,-4.429999999999999,46.0,597.8920000000003,32.94822194080403,15.236160376807062,7.503986406446516,275.90052392249413,14.278262894326794,0.177696341858881,-0.2092041252228977,182.69269999999943,0,1,1,3,1,4,0,0,0,0,240.0
O=C(O)C1C(CC2CCNCC2)C(=O)N1C(=O)N1CCN(C(=O)Cc2ccc(Oc3ccccc3)cc2)CC1,534.25,10.0,2.0,119.49,10.0,5.0,6.0,10.0,0.0,32.0,0.3125,2.0,0.0,0.524,3.417,0.448,98.667,-0.224,1,1,0,0,0.0,0.0,1.0,1.0,-2.6609002006310063,1.473710165560958,0.289448050664308,209.9798654919213,293.00724398691864,5.217225700542302,6.227676980546869,-6.25884317402358,-5.221962590130298,0.9650112986564636,0.004030046518892,0.3296265304088592,9.930133819580078e-05,0.0166232585906982,0.0856448411941528,0.0376620888710022,0.0717772096395492,0.5849529504776001,2.537673537972296e-07,0.8048804998397827,0.0507769286632537,0.9970972537994384,76.8691166585978,-0.0810700822609982,13.294968900304308,6.566945653929679e-09,1.2496195189726222e-08,0.1864023059606552,0.9999996423721312,7.26015423424542e-05,0.0090116690844297,1.6397631043219008e-05,0.0001230566413141,7.788751827320084e-05,0.9999994039535522,0.0022612884640693,1.061778442945637e-09,0.0020135687664151,0.0805989205837249,2.3748844106427485,0.920740395988067,0.4338639601177543,3.222473251611279,4.841691939457432,3.984646359321937,0.7913066148757935,0.2390601634979248,0.9731070399284364,0.1733350902795791,0.6165485382080078,0.694562554359436,0.2353245317935943,0.2196102440357208,4.19671870588445e-08,0.0008600245928391,0.900550901889801,0.9447780847549438,0.9328621625900269,0.9077693819999696,0.6229537725448608,0.982311487197876,0.9999127388000488,0.0166956055909395,0.0156692303717136,0.1810459643602371,0.00643270323053,0.0004539693763945,0.0004248114710208,0.0033838280942291,0.4881468713283539,0.0015117186121642,7.479557552869664e-06,0.6381713151931763,0.0002431447501294,0.03252774477005,0.0023347071837633,0.0004162765690125,0,0,0,0,5,0,1,0,0.025,0.0,0.018,0.584,0.002,0.913,0.0,1.1059099202956828,1190.0183120517054,27.354795904382623,21.82936687646013,21.82936687646013,18.901887240964328,13.555829948276386,13.555829948276386,10.413136836252889,10.413136836252889,7.879528371546168,7.879528371546168,5.636521874043746,5.636521874043746,0.8717948717948718,1.4871794871794872,2.128205128205128,-3.919999999999999,39.0,500.3410000000004,26.67777754264145,11.858085514681491,6.0593675593016805,227.05825038581176,13.116247866510513,0.0515725344670701,-1.14269886953579,142.18149999999983,0,3,3,2,0,2,0,0,3,3,206.0
Nc1cccc(Cn2c(-c3ccoc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)c1,414.19,5.0,3.0,81.39,5.0,5.0,9.0,5.0,0.0,28.0,0.1785714285714285,0.0,0.0,0.377,2.577,0.269,61.455,-0.253,1,0,0,0,0.0,0.0,1.0,0.0,-4.332898344455714,3.2359074895972246,4.8473202454661966,180.38754932935623,358.9848175267755,7.054867007861144,3.478910277503027,-5.421955286327196,-4.743491966393888,0.2447841465473175,0.0079273143783211,0.0237084478139877,0.0031095147132873,0.0190511345863342,0.0431039929389953,0.1790032386779785,0.7865068316459656,0.9768625497817992,0.0195952430367469,0.8877856135368347,0.0347506813704967,0.9863451719284058,98.55207734683792,-0.4673226477688892,0.8016338411660193,0.7595381140708923,3.176145401084796e-05,0.478620320558548,0.0007236672681756,0.183222159743309,0.7069233655929565,0.9275118112564088,3.873878995364066e-06,0.5251415371894836,0.0008701278129592,0.5591884851455688,7.920523785287514e-05,0.9995728135108948,1.4841438314761037e-05,1.7932148379250743,0.9726262710950322,1.1366281967515437,4.165806073719085,5.300094931838788,4.707940699027631,0.5837225317955017,0.3087991178035736,0.993403971195221,0.8148639798164368,0.6232425570487976,0.981076955795288,0.0523283593356609,0.6509332656860352,1.147651196298227e-09,0.0361839197576046,0.9700779318809508,0.7946043610572815,0.9617366194725036,0.9308237433433532,0.60506671667099,0.8524350523948669,0.9701690077781676,0.0886168330907821,0.3289185464382171,0.6683286428451538,0.1061700657010078,0.0894076526165008,0.0014840284129604,0.792332112789154,0.3258417844772339,0.0082587469369173,0.3767130672931671,0.6484946608543396,0.1273014396429062,0.2893441617488861,0.9761120080947876,0.0230395179241895,0,0,0,0,2,0,4,5,0.99,0.013,0.823,0.637,0.002,0.307,0.084,1.7916821687123792,1231.2660315066746,21.3716682412572,17.38176768932244,17.38176768932244,15.11419354072963,10.880061745281829,10.880061745281829,8.477502730807613,8.477502730807613,6.450445982326815,6.450445982326815,5.06250534264142,5.06250534264142,1.096774193548387,1.935483870967742,2.6451612903225805,-3.47,31.0,388.2970000000002,19.49093933968515,7.9867993611575665,3.606594362498436,180.6500695459428,11.740167344179788,0.2988549540186447,-0.9141823612160918,122.38170000000004,1,0,1,2,2,4,0,1,0,1,158.0
CC1(C)OC(=O)N(C2CCC(c3cnc4ccn(-c5ncccn5)c4c3)CC2)C1c1ccccc1,467.23,7.0,0.0,73.14,4.0,6.0,9.0,7.0,0.0,34.0,0.1176470588235294,1.0,0.0,0.378,3.466,0.357,109.474,-0.425,1,0,0,0,0.0,1.0,1.0,0.0,-5.040400157062442,3.647562571181052,4.189010748091268,108.15302994986496,308.91811089733125,8.792790500713618,5.574523618838083,-4.675701515703932,-4.3487863313183865,0.0931722894310951,0.8270285725593567,0.001194947399199,0.0003644227981567,0.0020278096199035,0.0249498486518859,0.9557783417403698,0.999583899974823,0.99985671043396,0.0201410073786973,0.9998261332511902,0.3503557741641998,0.8751172423362732,93.08104402186753,0.0481458535755935,6.229513071252508,2.3832220904296264e-05,0.0068471617996692,0.037080131471157,0.6685741543769836,0.8134922981262207,0.7619220018386841,0.0001222703867824,0.0003988046082668,0.0135348988696932,0.9999996423721312,8.23863156256266e-05,0.0005233549745753,0.9870675206184388,0.0186027456074953,4.0461645826464085,0.6781661618213817,1.4409676103421445,3.802012022792215,4.937482884075515,4.604717001192365,0.5141286253929138,0.6114102005958557,0.7700801491737366,0.4657431542873382,0.6748166084289551,0.8652582764625549,0.2438567280769348,0.5493029356002808,8.777436164564278e-07,0.0148727772757411,0.4489180743694305,0.9124516844749452,0.931384027004242,0.8394904136657715,0.599707305431366,0.9654045701026917,0.9714041352272034,0.1641954481601715,0.1790103763341903,0.4610994458198547,0.0001816185249481,4.152741894358769e-05,1.116495007558171e-09,1.5236845683830325e-05,0.0440091677010059,4.522748326962757e-07,7.621697022841545e-06,0.0174845233559608,1.1435405440352042e-06,6.214074801391689e-06,3.0249111659941263e-06,0.0009396233363077,1,1,0,1,1,1,1,2,0.154,0.003,0.843,0.579,0.002,0.357,0.005,1.2282364543926112,1343.8074841475066,23.99298858481683,20.0412457210181,20.0412457210181,17.009969818002325,12.31760926722074,12.31760926722074,10.10490570855546,10.10490570855546,7.501815427759078,7.501815427759078,5.857810619262049,5.857810619262049,0.9142857142857144,1.6571428571428573,2.4,-3.739999999999999,35.0,438.3410000000003,21.770641262512672,8.483905182083344,3.846848675761773,204.34293386486755,12.992589964733655,0.0787813129138479,-0.5603596091316183,133.23899999999995,1,1,2,1,3,4,0,1,1,2,178.0
COc1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2c(N2CCNCC2)nc2ccccc12,473.24,8.0,1.0,71.45,6.0,6.0,17.0,8.0,0.0,33.0,0.1818181818181818,0.0,1.0,0.341,2.86,0.407,70.211,-0.886,0,0,0,0,0.0,1.0,1.0,0.0,-3.874167087053127,3.009801191514787,3.1134233955738044,151.09363924835168,297.2316400986503,9.162168280753502,7.897861877309609,-4.994847421737487,-4.713105351305197,0.2558116912841797,0.0531911477446556,0.872604250907898,7.581710815429688e-05,0.0007174611091613,0.0117775797843933,0.0720271468162536,0.94081449508667,0.9631836414337158,0.0430645197629928,0.7658746242523193,0.7333571314811707,0.9721457958221436,80.54428090155594,0.756579125680838,18.100638597124835,0.9975457787513732,0.9981321692466736,0.2554693818092346,0.9999604225158693,0.0085132913663983,0.001621492090635,0.294154554605484,0.6759899258613586,0.9968722462654114,0.9961947202682496,0.0010242331773042,2.445973586873152e-05,0.9086003303527832,0.9904919266700744,6.617663763617511,0.5397887523164547,1.5567861600797412,3.998749215694271,5.314065997163698,4.904516657373604,0.936274230480194,0.7576465606689453,0.9934844374656676,0.9417186975479126,0.6868696808815002,0.6902181506156921,0.9369061589241028,0.6507437825202942,1.0584648180156364e-06,0.0160410944372415,0.9926021695137024,0.9620385766029358,0.996989607810974,0.9042888283729552,0.8154129385948181,0.998513400554657,0.974445343017578,0.3073261380195617,0.5915839076042175,0.6469420790672302,0.2952731251716614,0.095986895263195,0.2511049509048462,0.3635165989398956,0.4433562159538269,0.0550176203250885,0.0019921758212149,0.2661557197570801,0.0662432387471199,0.4937568008899688,0.3110459148883819,0.748964786529541,2,1,2,0,0,0,2,4,0.318,0.02,0.968,0.951,0.001,0.145,0.358,1.445156388082242,1249.0404651805875,23.61430892837647,20.12611894958428,20.12611894958428,17.330831138144493,12.409028968488151,12.409028968488151,9.07825235940878,9.07825235940878,7.03621866139219,7.03621866139219,5.204181501257189,5.204181501257189,1.0,1.8285714285714283,2.657142857142857,-3.2,35.0,442.3290000000003,22.275779773156906,9.811047979797982,4.220622385524813,205.0111479482878,5.962475592088687,0.5335345577242221,0.5335345577242221,137.66369999999995,1,2,3,2,1,3,0,0,2,2,182.0
